Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
24	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
25	Standard 1	Check Standard	3.1	5.0524	93.12	5.9917	62.8
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	440_10_May	Unknown	3.09	4447.8023	85.41	52.747	526.57
28	440_20_May	Unknown	3.09	5565.3237	87.81	65.9999	654.95
29	440_40_May	Unknown	3.087	5766.722	92.11	68.3883	677.81
30	440_80_May	Unknown	3.087	5372.733	95.09	63.7159	633.21
31	440_120_May	Unknown	3.087	5038.1127	94.4	59.7476	594.45
32	441_10_May	Unknown	3.093	4658.6116	85.5	55.2471	551.21
33	441_20_May	Unknown	3.09	5974.2661	89.63	70.8496	701.98
34	441_40_May	Unknown	3.087	5759.4186	90.4	68.3017	678.24
35	441_80_May	Unknown	3.087	4726.5767	92.79	56.0531	559.12
36	441_80_May_DUP	Unknown	3.087	4661.2647	92.78	55.2785	550.97
37	441_120_May	Unknown	3.09	4750.5299	93.49	56.3371	560.52
38	441_120_May_SPK	Spiked	3.087	4628.3526	90.77	54.5247	543.87
39	Lab Blank	Unknown	3.1	0.0125	24.96	0.0148	0.05
40	Standard 1	Check Standard	3.1	5.0366	93.27	5.9729	62.57
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
42	442_10_May	Unknown	3.09	4903.4297	85.57	58.1504	578.83
43	442_20_May	Unknown	3.09	5253.0734	87.67	62.2969	619.11
44	442_40_May	Unknown	3.09	5302.0543	94.3	62.8777	623.77
45	442_80_May	Unknown	3.087	4881.6542	94.71	57.8922	575.29
46	442_120_May	Unknown	3.09	4991.261	90.13	59.192	588.93
47	443_10_May	Unknown	3.087	5108.7955	87.15	60.5858	602.32
48	443_20_May	Unknown	3.087	5561.7401	89.86	65.9574	654.14
49	443_40_May	Unknown	3.087	5726.4735	93.56	67.911	673.05
50	443_80_May	Unknown	3.087	5249.5524	93.44	62.2551	619.89
51	443_80_May_DUP	Unknown	3.087	5174.8395	93.43	61.3691	610.32
52	443_120_May	Unknown	3.087	5236.999	92.88	62.1062	617.29
53	443_120_May_SPK	Spiked	3.09	5266.6477	90.55	62.0442	616.35
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
55	Standard 1	Check Standard	3.1	5.0374	93.3	5.9739	62.67
56	Lab Blank	Unknown	3.1	0.014	20.07	0.0166	0.04
57	450_10_May	Unknown	3.09	4022.4806	84.68	47.7031	477.9
58	450_20_May	Unknown	3.09	4206.2777	86.56	49.8828	498.53
59	450_40_May	Unknown	3.087	5368.7101	91.03	63.6682	631.14
60	450_80_May	Unknown	3.087	4852.2499	94.87	57.5434	572.59
61	450_120_May	Unknown	3.09	4728.8645	95.09	56.0802	558.47
62	451_10_May	Unknown	3.087	4955.6411	86.32	58.7696	580.84
63	451_20_May	Unknown	3.087	5144.9544	89.61	61.0147	602.63
64	451_40_May	Unknown	3.087	5332.0296	93.12	63.2332	623.61
65	451_80_May	Unknown	3.087	5048.6006	92.78	59.872	591.06
66	451_80_May_DUP	Unknown	3.087	5220.4811	92.82	61.9103	610.41
67	451_120_May	Unknown	3.09	4652.3547	94.97	55.1729	545.38
68	451_120_May_SPK	Spiked	3.09	4645.7215	92.35	54.7293	542.19
69	Lab Blank	Unknown	3.1	0.0123	20.22	0.0146	0.04
70	Standard 2	Check Standard	3.1	9.9239	93.21	11.7689	121.38
71	Lab Blank	Unknown	3.097	0.0113	20.27	0.0134	0.03
72	452_10_May	Unknown	3.083	5296.1954	87.04	62.8082	620.13
73	452_20_May	Unknown	3.083	5720.6206	88.97	67.8416	668.81
74	452_40_May	Unknown	3.087	6314.2579	93.22	74.8816	735.8
75	452_80_May	Unknown	3.087	5231.9358	95.99	62.0462	612.38
76	452_120_May	Unknown	3.087	4951.3385	96.2	58.7185	581.25
77	453_10_May	Unknown	3.083	5042.0313	83.97	59.7941	591.17
78	453_20_May	Unknown	3.087	5748.086	89.26	68.1673	671.29
79	453_40_May	Unknown	3.087	5853.4071	93.43	69.4163	683.86
80	453_80_May	Unknown	3.087	5094.2234	95.59	60.413	597.54
81	453_80_May_DUP	Unknown	3.087	5005.3263	95.58	59.3588	587.85
82	453_120_May	Unknown	3.087	5312.9814	93.59	63.0073	622.02
83	453_120_May_SPK	Spiked	3.087	5264.2105	91.33	62.0155	613.37
84	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
85	Standard 2	Check Standard	3.1	9.9324	93.2	11.779	121.6
86	Lab Blank	Unknown	3.097	0.0138	20.46	0.0164	0.04
87	460_10_May	Unknown	3.087	4388.6991	83.61	52.0461	516.72
88	460_20_May	Unknown	3.087	4579.569	85.57	54.3097	539.61
89	460_40_May	Unknown	3.087	5100.3066	90.68	60.4852	598.32
90	460_80_May	Unknown	3.087	4901.4265	93.57	58.1266	574.95
91	460_120_May	Unknown	3.09	4607.0777	93.92	54.6359	541.65
92	461_10_May	Unknown	3.087	4806.2329	84.09	56.9977	564.95
93	461_20_May	Unknown	3.087	5203.3285	87.04	61.7069	609.46
94	461_40_May	Unknown	3.087	5698.5995	89.39	67.5804	666.54
95	461_80_May	Unknown	3.083	5360.3896	92.45	63.5695	627.55
96	461_80_May_DUP	Unknown	3.087	5107.4179	92.4	60.5695	599.19
97	461_120_May	Unknown	3.087	4790.1055	93.05	56.8065	563.17
98	461_120_May_SPK	Spiked	3.087	4917.5164	90.74	57.9312	573.04
99	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
100	Standard 2	Check Standard	3.1	9.9266	93.22	11.7721	121.51
101	Lab Blank	Unknown	3.097	0.0149	24.78	0.0177	0.06
102	462_10_May	Unknown	3.087	4783.5221	83.57	56.7284	563.17
103	462_20_May	Unknown	3.087	5218.754	88.33	61.8899	612.08
104	462_40_May	Unknown	3.083	5322.2039	93.57	63.1167	623.54
105	462_80_May	Unknown	3.087	5156.7795	94.31	61.1549	605.33
106	462_120_May	Unknown	3.083	4867.2461	93.61	57.7213	572.38
107	463_10_May	Unknown	3.087	5013.3935	85.88	59.4545	588.59
108	463_20_May	Unknown	3.087	5475.4205	90.21	64.9337	642.05
109	463_40_May	Unknown	3.083	5833.1479	93.07	69.176	682.85
110	463_80_May	Unknown	3.083	4932.7729	95.19	58.4984	580.28
111	463_80_May_DUP	Unknown	3.083	4932.4102	95.19	58.4941	580.04
112	463_120_May	Unknown	3.087	4890.7623	93.67	58.0002	574.63
113	463_120_May_SPK	Spiked	3.087	4703.5234	91.13	55.4103	550.75
114	Lab Blank	Unknown	3.097	0.0158	20.41	0.0188	0.06
115	Standard 3	Check Standard	3.097	19.2004	93.13	22.77	231.62
116	Lab Blank	Unknown	3.097	0.0163	23.72	0.0193	0.06
117	Standard 1	Calibration Standard	3.1	5.0072	93.32	5.9381	62.01
118	Standard 2	Calibration Standard	3.097	9.8859	93.19	11.7238	121.14
119	Standard 3	Calibration Standard	3.097	19.1651	93.12	22.7281	231.32
120	Standard 4	Calibration Standard	3.08	99.9764	93.02	118.5632	1168.21
121	Standard 5	Calibration Standard	3.08	200.4842	92.98	237.7567	2316.42
122	Lab Blank	Unknown	3.1	0.0091	100	0.0108	0.1
123	Lab Blank	Unknown	3.1	0.016	21.42	0.019	0.07
124	Lab Blank	Unknown	3.1	0.016	20.83	0.019	0.05
Maximum			3.103	6917.417	100	237.7567	2318.02
Average			3.089	3923.6415	85.75	54.1084	535.9
Minimum			3.08	0.0091	20.07	0.0108	0.03
Standard Deviation			0.006	2354.8134	20.32	35.8555	351.09
Relative Standard Deviation			0.18%	60.02%	23.70%	66.27%	65.51%
