"","Site","Experiment","Month","Year","Sample_Name","Sample_ID","Plot_Name","Depth","CO2_Treatment","Temp_Treatment","Community","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","Analysis_rundate","Run_notes"
"129","GCReW","SMARTX","May",2024,"SMARTX_613-40","613-40",613,40,"Elev","5.1","C3",3.055758,218.164021503995,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"130","GCReW","SMARTX","May",2024,"SMARTX_613-80","613-80",613,80,"Elev","5.1","C3",7.90759,564.557675969357,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"131","GCReW","SMARTX","May",2024,"SMARTX_620-10","620-10",620,10,"Elev","0","C3",0.059335,4.23618696766547,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"132","GCReW","SMARTX","May",2024,"SMARTX_620-120","620-120",620,120,"Elev","0","C3",2.727002,194.692682787523,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"133","GCReW","SMARTX","May",2024,"SMARTX_620-20","620-20",620,20,"Elev","0","C3",0.172531,12.3177479349169,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"134","GCReW","SMARTX","May",2024,"SMARTX_620-40","620-40",620,40,"Elev","0","C3",0.355814,25.403128502788,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"135","GCReW","SMARTX","May",2024,"SMARTX_620-80","620-80",620,80,"Elev","0","C3",1.778498,126.974804914791,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"136","GCReW","SMARTX","May",2024,"SMARTX_623-10","623-10",623,10,"Elev","5.1","C3",0.042238,3.01555684065483,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"137","GCReW","SMARTX","May",2024,"SMARTX_623-120","623-120",623,120,"Elev","5.1","C3",5.938607,423.98330798832,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"138","GCReW","SMARTX","May",2024,"SMARTX_623-20","623-20",623,20,"Elev","5.1","C3",0.643588,45.9485817501624,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"139","GCReW","SMARTX","May",2024,"SMARTX_623-40","623-40",623,40,"Elev","5.1","C3",1.522691,108.711616583492,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"140","GCReW","SMARTX","May",2024,"SMARTX_623-80","623-80",623,80,"Elev","5.1","C3",4.494412,320.87586654958,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"141","GCReW","SMARTX","May",2024,"SMARTX_630-10","630-10",630,10,"Elev","0","C3",0.013589,0.970178557404671,"bdl","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"142","GCReW","SMARTX","May",2024,"SMARTX_630-120","630-120",630,120,"Elev","0","C3",0.563765,40.2496662311608,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"143","GCReW","SMARTX","May",2024,"SMARTX_630-20","630-20",630,20,"Elev","0","C3",0.057821,4.12809583984807,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"144","GCReW","SMARTX","May",2024,"SMARTX_630-40","630-40",630,40,"Elev","0","C3",0.173587,12.3931404256534,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"145","GCReW","SMARTX","May",2024,"SMARTX_630-80","630-80",630,80,"Elev","0","C3",0.090971,6.49482033598207,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"146","GCReW","SMARTX","May",2024,"SMARTX_633-10","633-10",633,10,"Elev","5.1","C3",0.092628,6.61312086358671,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"147","GCReW","SMARTX","May",2024,"SMARTX_633-120","633-120",633,120,"Elev","5.1","C3",8.415461,600.816823377384,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"148","GCReW","SMARTX","May",2024,"SMARTX_633-20","633-20",633,20,"Elev","5.1","C3",1.876195,133.949824012794,"Within_Range","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"149","GCReW","SMARTX","May",2024,"SMARTX_633-40","633-40",633,40,"Elev","5.1","C3",3.468505,247.631847615784,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"150","GCReW","SMARTX","May",2024,"SMARTX_633-80","633-80",633,80,"Elev","5.1","C3",4.225527,301.678982201375,"Within_Range_Diluted","NH3 checks out of range","09/19/2024","Check standards were double the expected concentration for these runs."
"151","GCReW","SMARTX","July",2024,"SMARTX_310-10","310-10",310,10,"Amb","0","C3",0.534089,38.1309658948932,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"152","GCReW","SMARTX","July",2024,"SMARTX_310-120","310-120",310,120,"Amb","0","C3",3.554644,253.781690191123,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"153","GCReW","SMARTX","July",2024,"SMARTX_310-80","310-80",310,80,"Amb","0","C3",3.873658,276.557504622788,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"154","GCReW","SMARTX","July",2024,"SMARTX_311-10","311-10",311,10,"Amb","1.7","C3",0.313912,22.4115601819129,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"155","GCReW","SMARTX","July",2024,"SMARTX_311-120","311-120",311,120,"Amb","1.7","C3",3.673896,262.295615669644,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"156","GCReW","SMARTX","July",2024,"SMARTX_311-80","311-80",311,80,"Amb","1.7","C3",3.677057,262.521293381025,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"157","GCReW","SMARTX","July",2024,"SMARTX_312-10","312-10",312,10,"Amb","3.4","C3",0.676877,48.3252300684672,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"158","GCReW","SMARTX","July",2024,"SMARTX_312-120","312-120",312,120,"Amb","3.4","C3",3.020805,215.668572897256,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"159","GCReW","SMARTX","July",2024,"SMARTX_312-80","312-80",312,80,"Amb","3.4","C3",9.07454,647.871375841562,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"160","GCReW","SMARTX","July",2024,"SMARTX_313-10","313-10",313,10,"Amb","5.1","C3",0.425925,30.4086615691062,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"161","GCReW","SMARTX","July",2024,"SMARTX_313-120","313-120",313,120,"Amb","5.1","C3",7.895679,563.707297222044,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"162","GCReW","SMARTX","July",2024,"SMARTX_313-80","313-80",313,80,"Amb","5.1","C3",9.296356,663.707796982872,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"163","GCReW","SMARTX","July",2024,"SMARTX_320-10","320-10",320,10,"Amb","0","C3",0.317531,22.6699365303748,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"164","GCReW","SMARTX","July",2024,"SMARTX_320-120","320-120",320,120,"Amb","0","C3",2.032022,145.074999821514,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"165","GCReW","SMARTX","July",2024,"SMARTX_320-80","320-80",320,80,"Amb","0","C3",3.297527,235.424975190445,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"166","GCReW","SMARTX","July",2024,"SMARTX_321-10","321-10",321,10,"Amb","1.7","C3",0.435099,31.0636338323802,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"167","GCReW","SMARTX","July",2024,"SMARTX_321-120","321-120",321,120,"Amb","1.7","C3",3.888438,277.612713915483,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"168","GCReW","SMARTX","July",2024,"SMARTX_321-80","321-80",321,80,"Amb","1.7","C3",5.478338,391.122677004576,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"169","GCReW","SMARTX","July",2024,"SMARTX_322-10","322-10",322,10,"Amb","3.4","C3",0.325826,23.262153112439,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"170","GCReW","SMARTX","July",2024,"SMARTX_322-80","322-80",322,80,"Amb","3.4","C3",8.102106,578.445029878558,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"171","GCReW","SMARTX","July",2024,"SMARTX_323-10","323-10",323,10,"Amb","5.1","C3",0.331732,23.6838084630927,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"172","GCReW","SMARTX","July",2024,"SMARTX_323-120","323-120",323,120,"Amb","5.1","C3",4.541457,324.234616290775,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"173","GCReW","SMARTX","July",2024,"SMARTX_323-80","323-80",323,80,"Amb","5.1","C3",8.951332,639.075014100395,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"174","GCReW","SMARTX","July",2024,"SMARTX_330-10","330-10",330,10,"Amb","0","C3",0.178273,12.727694603297,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"175","GCReW","SMARTX","July",2024,"SMARTX_330-120","330-120",330,120,"Amb","0","C3",0.541943,38.6916975447464,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"176","GCReW","SMARTX","July",2024,"SMARTX_330-80","330-80",330,80,"Amb","0","C3",1.327807,94.7979895335803,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"177","GCReW","SMARTX","July",2024,"SMARTX_331-10","331-10",331,10,"Amb","1.7","C3",0.217147,15.5030806685372,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"178","GCReW","SMARTX","July",2024,"SMARTX_331-120","331-120",331,120,"Amb","1.7","C3",2.488725,177.681038360213,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"179","GCReW","SMARTX","July",2024,"SMARTX_331-80","331-80",331,80,"Amb","1.7","C3",2.592732,185.106556148129,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"180","GCReW","SMARTX","July",2024,"SMARTX_332-10","332-10",332,10,"Amb","3.4","C3",0.430349,30.7245104128738,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"181","GCReW","SMARTX","July",2024,"SMARTX_332-120","332-120",332,120,"Amb","3.4","C3",4.469799,319.118636081304,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"182","GCReW","SMARTX","July",2024,"SMARTX_332-80","332-80",332,80,"Amb","3.4","C3",6.021259,429.884198276539,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"183","GCReW","SMARTX","July",2024,"SMARTX_333-10","333-10",333,10,"Amb","5.1","C3",1.061113,75.7575303247732,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"184","GCReW","SMARTX","July",2024,"SMARTX_333-120","333-120",333,120,"Amb","5.1","C3",5.764311,411.539548930155,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"185","GCReW","SMARTX","July",2024,"SMARTX_333-80","333-80",333,80,"Amb","5.1","C3",9.561272,682.621316941178,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"186","GCReW","SMARTX","July",2024,"SMARTX_440-10","440-10",440,10,"Amb","0","C4",0.318092,22.7099887910786,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"187","GCReW","SMARTX","July",2024,"SMARTX_440-120","440-120",440,120,"Amb","0","C4",7.118137,508.195149464185,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"188","GCReW","SMARTX","July",2024,"SMARTX_440-20","440-20",440,20,"Amb","0","C4",0.752689,53.7377826325973,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"189","GCReW","SMARTX","July",2024,"SMARTX_440-40","440-40",440,40,"Amb","0","C4",1.920282,137.097389106642,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"190","GCReW","SMARTX","July",2024,"SMARTX_440-80","440-80",440,80,"Amb","0","C4",2.979916,212.749327107741,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"191","GCReW","SMARTX","July",2024,"SMARTX_441-10","441-10",441,10,"Amb","1.7","C4",1.30778,93.3681738025373,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"192","GCReW","SMARTX","July",2024,"SMARTX_441-120","441-120",441,120,"Amb","1.7","C4",7.372444,526.351246189324,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"193","GCReW","SMARTX","July",2024,"SMARTX_441-20","441-20",441,20,"Amb","1.7","C4",1.916396,136.819950452284,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"194","GCReW","SMARTX","July",2024,"SMARTX_441-40","441-40",441,40,"Amb","1.7","C4",1.668556,119.125561338502,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"195","GCReW","SMARTX","July",2024,"SMARTX_441-80","441-80",441,80,"Amb","1.7","C4",4.358398,311.165228069424,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"196","GCReW","SMARTX","July",2024,"SMARTX_442-10","442-10",442,10,"Amb","3.4","C4",0.463932,33.122148685986,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"197","GCReW","SMARTX","July",2024,"SMARTX_442-120","442-120",442,120,"Amb","3.4","C4",1.288737,92.0086101651353,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"198","GCReW","SMARTX","July",2024,"SMARTX_442-20","442-20",442,20,"Amb","3.4","C4",1.526169,108.959926320975,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"199","GCReW","SMARTX","July",2024,"SMARTX_442-40","442-40",442,40,"Amb","3.4","C4",3.277107,233.967101458588,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"200","GCReW","SMARTX","July",2024,"SMARTX_442-80","442-80",442,80,"Amb","3.4","C4",3.592016,256.449841861395,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"201","GCReW","SMARTX","July",2024,"SMARTX_443-10","443-10",443,10,"Amb","5.1","C4",0.559538,39.9478820850022,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"202","GCReW","SMARTX","July",2024,"SMARTX_443-120","443-120",443,120,"Amb","5.1","C4",3.612741,257.929490886504,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"203","GCReW","SMARTX","July",2024,"SMARTX_443-20","443-20",443,20,"Amb","5.1","C4",1.651948,117.9398430751,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"204","GCReW","SMARTX","July",2024,"SMARTX_443-40","443-40",443,40,"Amb","5.1","C4",2.698289,192.64273526241,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"205","GCReW","SMARTX","July",2024,"SMARTX_443-80","443-80",443,80,"Amb","5.1","C4",2.842964,202.971720676533,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"206","GCReW","SMARTX","July",2024,"SMARTX_450-10","450-10",450,10,"Amb","0","C4",0.271607,19.391219916183,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"207","GCReW","SMARTX","July",2024,"SMARTX_450-120","450-120",450,120,"Amb","0","C4",6.881,491.264894657557,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"208","GCReW","SMARTX","July",2024,"SMARTX_450-20","450-20",450,20,"Amb","0","C4",0.183775,13.1205066146915,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"209","GCReW","SMARTX","July",2024,"SMARTX_450-40","450-40",450,40,"Amb","0","C4",2.278163,162.648089842718,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"210","GCReW","SMARTX","July",2024,"SMARTX_450-80","450-80",450,80,"Amb","0","C4",4.376523,312.459251643856,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"211","GCReW","SMARTX","July",2024,"SMARTX_451-10","451-10",451,10,"Amb","1.7","C4",0.302629,21.6060171203781,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"212","GCReW","SMARTX","July",2024,"SMARTX_451-120","451-120",451,120,"Amb","1.7","C4",4.983678,355.806721069203,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"213","GCReW","SMARTX","July",2024,"SMARTX_451-20","451-20",451,20,"Amb","1.7","C4",1.169082,83.4659127417593,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"214","GCReW","SMARTX","July",2024,"SMARTX_451-40","451-40",451,40,"Amb","1.7","C4",2.763635,197.30807399316,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"215","GCReW","SMARTX","July",2024,"SMARTX_451-80","451-80",451,80,"Amb","1.7","C4",3.197497,228.283392947661,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"216","GCReW","SMARTX","July",2024,"SMARTX_452-10","452-10",452,10,"Amb","3.4","C4",0.647487,46.2269485317741,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"217","GCReW","SMARTX","July",2024,"SMARTX_452-120","452-120",452,120,"Amb","3.4","C4",4.440445,317.022924743159,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"218","GCReW","SMARTX","July",2024,"SMARTX_452-20","452-20",452,20,"Amb","3.4","C4",2.434626,173.81867249245,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"219","GCReW","SMARTX","July",2024,"SMARTX_452-40","452-40",452,40,"Amb","3.4","C4",2.496679,178.248909450477,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"220","GCReW","SMARTX","July",2024,"SMARTX_452-80","452-80",452,80,"Amb","3.4","C4",3.734114,266.594843896135,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"221","GCReW","SMARTX","July",2024,"SMARTX_453-10","453-10",453,10,"Amb","5.1","C4",0.169098,12.0726509456189,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"222","GCReW","SMARTX","July",2024,"SMARTX_453-120","453-120",453,120,"Amb","5.1","C4",2.923892,208.749527012073,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"223","GCReW","SMARTX","July",2024,"SMARTX_453-20","453-20",453,20,"Amb","5.1","C4",2.362725,168.685343442781,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"224","GCReW","SMARTX","July",2024,"SMARTX_453-40","453-40",453,40,"Amb","5.1","C4",2.696894,192.543140068681,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"225","GCReW","SMARTX","July",2024,"SMARTX_453-80","453-80",453,80,"Amb","5.1","C4",5.537985,395.381139026323,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"226","GCReW","SMARTX","July",2024,"SMARTX_460-10","460-10",460,10,"Amb","0","C4",0.469744,33.5370929626536,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"227","GCReW","SMARTX","July",2024,"SMARTX_460-120","460-120",460,120,"Amb","0","C4",4.292076,306.430208400266,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"228","GCReW","SMARTX","July",2024,"SMARTX_460-20","460-20",460,20,"Amb","0","C4",1.020424,72.8525634160794,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"229","GCReW","SMARTX","July",2024,"SMARTX_460-40","460-40",460,40,"Amb","0","C4",1.953607,139.476607623494,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"230","GCReW","SMARTX","July",2024,"SMARTX_460-80","460-80",460,80,"Amb","0","C4",3.627552,258.986913405727,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"231","GCReW","SMARTX","July",2024,"SMARTX_461-10","461-10",461,10,"Amb","1.7","C4",0.86548,61.7904288661855,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"232","GCReW","SMARTX","July",2024,"SMARTX_461-120","461-120",461,120,"Amb","1.7","C4",2.626545,187.520615134186,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"233","GCReW","SMARTX","July",2024,"SMARTX_461-20","461-20",461,20,"Amb","1.7","C4",1.222382,87.2712344806414,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"234","GCReW","SMARTX","July",2024,"SMARTX_461-40","461-40",461,40,"Amb","1.7","C4",1.580528,112.840854733806,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"235","GCReW","SMARTX","July",2024,"SMARTX_461-80","461-80",461,80,"Amb","1.7","C4",2.321806,165.763955821143,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"236","GCReW","SMARTX","July",2024,"SMARTX_462-10","462-10",462,10,"Amb","3.4","C4",0.263655,18.8234916147272,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"237","GCReW","SMARTX","July",2024,"SMARTX_462-120","462-120",462,120,"Amb","3.4","C4",2.453566,175.170882506229,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"238","GCReW","SMARTX","July",2024,"SMARTX_462-20","462-20",462,20,"Amb","3.4","C4",1.524102,108.812354087687,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"239","GCReW","SMARTX","July",2024,"SMARTX_462-40","462-40",462,40,"Amb","3.4","C4",2.263503,161.601447878515,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"240","GCReW","SMARTX","July",2024,"SMARTX_462-80","462-80",462,80,"Amb","3.4","C4",3.140233,224.1950637909,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"241","GCReW","SMARTX","July",2024,"SMARTX_463-10","463-10",463,10,"Amb","5.1","C4",0.413709,29.5365075285399,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"242","GCReW","SMARTX","July",2024,"SMARTX_463-120","463-120",463,120,"Amb","5.1","C4",3.590787,256.362098138748,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"243","GCReW","SMARTX","July",2024,"SMARTX_463-20","463-20",463,20,"Amb","5.1","C4",2.275046,162.425553485118,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"244","GCReW","SMARTX","July",2024,"SMARTX_463-40","463-40",463,40,"Amb","5.1","C4",3.999674,285.554341850686,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"245","GCReW","SMARTX","July",2024,"SMARTX_463-80","463-80",463,80,"Amb","5.1","C4",4.712182,336.423425931875,"Within_Range_Diluted","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
"246","GCReW","SMARTX","July",2024,"SMARTX_610-10","610-10",610,10,"Elev","0","C3",0.17954,12.8181513133001,"Within_Range","NH3 checks out of range","01/13/2025","Run 1 and Run 2 files are the exact same, looks like wrong file downloaded."
